Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,230400,0.0,0.0
1980-03-18,0.0,0.3922062933369513,0.382149875164032,0.382149875164032,493200,0.0,0.0
1980-03-19,0.0,0.3922062933369513,0.382149875164032,0.382149875164032,72000,0.0,0.0
1980-03-20,0.0,0.3922062933369513,0.382149875164032,0.382149875164032,97200,0.0,0.0
1980-03-21,0.0,0.38885459461819105,0.3787976801395416,0.3787976801395416,198000,0.0,0.0
1980-03-24,0.0,0.38885459461819105,0.3787976801395416,0.3787976801395416,230400,0.0,0.0
1980-03-25,0.0,0.38885459461819105,0.3787976801395416,0.3787976801395416,64800,0.0,0.0
1980-03-26,0.0,0.38885459461819105,0.3787976801395416,0.3787976801395416,28800,0.0,0.0
1980-03-27,0.0,0.38215005411693465,0.3720931708812713,0.37209317088127136,90000,0.0,0.0
1980-03-28,0.0,0.38885459461819105,0.3787976801395416,0.3787976801395416,104400,0.0,0.0
1980-03-31,0.0,0.39555843290640386,0.38550201058387756,0.38550201058387756,111600,0.0,0.0
1980-04-01,0.0,0.39555843290640386,0.38550201058387756,0.38550201058387756,68400,0.0,0.0
1980-04-02,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,68400,0.0,0.0
1980-04-03,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,28800,0.0,0.0
1980-04-07,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,90000,0.0,0.0
1980-04-08,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,36000,0.0,0.0
1980-04-09,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,133200,0.0,0.0
1980-04-10,0.0,0.39555843290640386,0.38550201058387756,0.38550201058387756,295200,0.0,0.0
1980-04-11,0.0,0.39555843290640386,0.38550201058387756,0.38550201058387756,126000,0.0,0.0
1980-04-14,0.0,0.39555843290640386,0.38550201058387756,0.38550201058387756,183600,0.0,0.0
1980-04-15,0.0,0.39555843290640386,0.38550201058387756,0.38550201058387756,7200,0.0,0.0
1980-04-16,0.0,0.39555843290640386,0.38550201058387756,0.38550201058387756,241200,0.0,0.0
1980-04-17,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,262800,0.0,0.0
1980-04-18,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,75600,0.0,0.0
1980-04-21,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,36000,0.0,0.0
1980-04-22,0.0,0.3989110183506097,0.38885459303855896,0.38885459303855896,10800,0.0,0.0
1980-04-23,0.0,0.4056151445229395,0.39555823802948,0.39555823802948,212400,0.0,0.0
1980-04-24,0.0,0.4123197488980734,0.40226286649703985,0.4022628664970398,75600,0.0,0.0
1980-04-25,0.0,0.4190243197659221,0.40896740555763245,0.40896740555763245,90000,0.0,0.0
1980-04-28,0.0,0.42237623271663655,0.4123198091983795,0.4123198091983795,79200,0.0,0.0
1980-04-29,0.0,0.4257281582784552,0.4156717360019684,0.4156717360019684,93600,0.0,0.0
1980-04-30,0.0,0.4290804078145485,0.4190239906311035,0.4190239906311035,28800,0.0,0.0
1980-05-01,0.0,0.43243260805336703,0.4223761856555939,0.42237618565559387,122400,0.0,0.0
1980-05-02,0.0,0.4290804078145485,0.4190239906311035,0.4190239906311035,79200,0.0,0.0
1980-05-05,0.0,0.45589779223310234,0.44584137201309204,0.44584137201309204,788400,0.0,0.0
1980-05-06,0.0,0.4592503468218941,0.44919392466545105,0.44919392466545105,144000,0.0,0.0
1980-05-07,0.0,0.4592503468218941,0.44919392466545105,0.44919392466545105,72000,0.0,0.0
1980-05-08,0.0,0.4726594128389156,0.4626025259494782,0.46260252594947815,327600,0.0,0.0
1980-05-09,0.0,0.4726594128389156,0.4626025259494782,0.46260252594947815,43200,0.0,0.0
1980-05-12,0.0,0.4726594128389156,0.4626025259494782,0.46260252594947815,21600,0.0,0.0
1980-05-13,0.0,0.4726594128389156,0.4626025259494782,0.46260252594947815,154800,0.0,0.0
1980-05-14,0.0,0.4726594128389156,0.4626025259494782,0.46260252594947815,14400,0.0,0.0
1980-05-15,0.0,0.4726594128389156,0.4626025259494782,0.46260252594947815,72000,0.0,0.0
1980-05-16,0.0,0.46595490052841576,0.4558979868888855,0.4558979868888855,406800,0.0,0.0
1980-05-19,0.0,0.46595490052841576,0.4558979868888855,0.4558979868888855,7200,0.0,0.0
1980-05-20,0.0,0.46260263807001445,0.45254620909690857,0.45254620909690857,216000,0.0,0.0
1980-05-21,0.0,0.4592503468218941,0.44919392466545105,0.44919392466545105,28800,0.0,0.0
1980-05-22,0.0,0.4592503468218941,0.44919392466545105,0.44919392466545105,1357200,0.0,0.0
1980-05-23,0.0,0.46595490052841576,0.4558979868888855,0.4558979868888855,417600,0.0,0.0
1980-05-27,0.0,0.46595490052841576,0.4558979868888855,0.4558979868888855,216000,0.0,0.0
1980-05-28,0.0,0.46595490052841576,0.4558979868888855,0.4558979868888855,82800,0.0,0.0
1980-05-29,0.0,0.4592503468218941,0.44919392466545105,0.44919392466545105,43200,0.0,0.0
1980-05-30,0.0,0.45589779223310234,0.44584137201309204,0.44584137201309204,500400,0.0,0.0
1980-06-02,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,90000,0.0,0.0
1980-06-03,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,46800,0.0,0.0
1980-06-04,0.0,0.4491940449508018,0.43913713097572327,0.43913713097572327,61200,0.0,0.0
1980-06-05,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,82800,0.0,0.0
1980-06-06,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,349200,0.0,0.0
1980-06-09,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,25200,0.0,0.0
1980-06-10,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,64800,0.0,0.0
1980-06-11,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,7200,0.0,0.0
1980-06-12,0.44248971343040466,0.44248971343040466,0.44248971343040466,0.44248971343040466,0,0.0,0.0
1980-06-13,0.0,0.4592503468218941,0.44919392466545105,0.44919392466545105,97200,0.0,0.0
1980-06-16,0.0,0.4592503468218941,0.44919392466545105,0.44919392466545105,104400,0.0,0.0
1980-06-17,0.0,0.4592503468218941,0.44919392466545105,0.44919392466545105,28800,0.0,0.0
1980-06-18,0.0,0.45589779223310234,0.44584137201309204,0.44584137201309204,25200,0.0,0.0
1980-06-19,0.0,0.45589779223310234,0.44584137201309204,0.44584137201309204,68400,0.0,0.0
1980-06-20,0.0,0.45589779223310234,0.44584137201309204,0.44584137201309204,493200,0.0,0.0
1980-06-23,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,212400,0.0,0.0
1980-06-24,0.0,0.4491940449508018,0.43913713097572327,0.43913713097572327,136800,0.0,0.0
1980-06-25,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,666000,0.0,0.0
1980-06-26,0.0,0.45589779223310234,0.44584137201309204,0.44584137201309204,68400,0.0,0.0
1980-06-27,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,252000,0.0,0.0
1980-06-30,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,61200,0.0,0.0
1980-07-01,0.0,0.4491940449508018,0.43913713097572327,0.43913713097572327,14400,0.0,0.0
1980-07-02,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,75600,0.0,0.0
1980-07-03,0.0,0.4525461408877751,0.44248971343040466,0.44248971343040466,36000,0.0,0.0
