Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-05-07,2.921182709666491,2.9907344999587533,2.874814554671984,2.955958604812622,38943400,0.0,0
2008-05-08,2.965230879278376,2.9942108527744895,2.8678581506434613,2.9443652629852295,12468400,0.0,0
2008-05-09,2.9095899640712446,2.944365850769031,2.891042795019132,2.925818681716919,9747000,0.0,0
2008-05-12,2.9107491720527783,3.112449800091246,2.909589946356617,2.9640722274780273,7921800,0.0,0
2008-05-13,2.9420468967309787,3.0046437474123215,2.921181500936856,3.0023252964019775,4518800,0.0,0
2008-05-14,2.9559582852578714,3.049853368881669,2.851630389998127,3.0336246490478516,4295600,0.0,0
2008-05-15,2.984938076111049,3.061445209111744,2.9652316799684635,3.0173957347869873,3969300,0.0,0
2008-05-16,2.997688811176285,3.1008574557754227,2.9756639673395044,3.0718774795532227,11418200,0.0,0
2008-05-19,3.0313065630457676,3.0660826797277876,3.010440937256506,3.0220329761505127,5645100,0.0,0
2008-05-20,2.9791415303267956,3.006962279905842,2.8979975115631613,2.9617533683776855,8338100,0.0,0
2008-05-21,2.940887651886462,2.9884147882145364,2.928136393471736,2.9571163654327393,1729100,0.0,0
2008-05-22,2.914226320450215,3.0289869990610585,2.911908090402272,2.981459856033325,7980000,0.0,0
2008-05-23,2.9582763966661054,2.981460247890315,2.928137191084903,2.9466843605041504,2421100,0.0,0
2008-05-27,2.9397281743625467,2.9594345624499785,2.9119074301978705,2.9420464038848877,1899300,0.0,0
2008-05-28,2.9235008110928127,2.952480796131361,2.9037944124226107,2.9223415851593018,5346300,0.0,0
2008-05-29,2.8991572723045693,2.91422676486278,2.8806101024946003,2.892202138900757,6850900,0.0,0
2008-05-30,2.87713205919582,2.952479954600044,2.871336152279986,2.918863296508789,5456400,0.0,0
2008-06-02,2.8945193272804115,2.9061113595134573,2.794828380715317,2.795987606048584,2692600,0.0,0
2008-06-03,2.758894413903702,2.8110584740265625,2.7345513332461895,2.805262565612793,4636400,0.0,0
2008-06-04,2.776282723055818,2.804103482841503,2.768168141322717,2.77048659324646,2871200,0.0,0
2008-06-05,2.874815028954934,3.0579685638804532,2.8632232093936545,2.962914228439331,10802100,0.0,0
2008-06-06,2.91190841260632,2.940888391859131,2.889883566466269,2.895679473876953,4040900,0.0,0
2008-06-09,2.8748127037971796,2.932772639124539,2.862061668372893,2.894519090652466,2018400,0.0,0
2008-06-10,2.8840866759842063,2.9095891924927555,2.880609220896413,2.889882802963257,3237600,0.0,0
2008-06-11,2.895680209726839,2.895680209726839,2.7890338501315473,2.8203322887420654,2352300,0.0,0
2008-06-12,2.8713364771355194,2.880610061909849,2.782078085495284,2.802943706512451,1885800,0.0,0
2008-06-13,2.799465901547035,2.86669944336743,2.785555635570231,2.8597443103790283,2718300,0.0,0
2008-06-16,2.866699371405067,2.871336274014063,2.724117932673728,2.7484610080718994,2799100,0.0,0
2008-06-17,2.749620676715831,2.7519391283938552,2.69166071136356,2.7194814682006836,3945100,0.0,0
2008-06-18,2.677749743926783,2.782077610085039,2.673112841782136,2.757734537124634,1883200,0.0,0
2008-06-19,2.76468976723123,2.78323693426786,2.7125257217534124,2.7693264484405518,2262100,0.0,0
2008-06-20,2.7067294294766957,2.782077312469483,2.7032517532402385,2.7820773124694824,2339500,0.0,0
2008-06-23,2.7820778251570712,2.7820778251570712,2.731073003121281,2.7357099056243896,1562800,0.0,0
2008-06-24,2.6951382079867976,2.6951382079867976,2.5734223773563087,2.612835168838501,4845600,0.0,0
2008-06-25,2.588491870052579,2.6522477392209862,2.58385518810746,2.612835168838501,2268100,0.0,0
2008-06-26,2.567626883292627,2.615154045752734,2.5583532960101607,2.5699453353881836,2938500,0.0,0
2008-06-27,2.552556136618501,2.559511268398758,2.494596189217171,2.5038697719573975,3329000,0.0,0
2008-06-30,2.5015509385937404,2.5015509385937404,2.3902679627224743,2.4319989681243896,3048100,0.0,0
2008-07-01,2.4111340312210676,2.415770933732878,2.321875868865531,2.3879501819610596,3516700,0.0,0
2008-07-02,2.423885207765281,2.491118744151465,2.4099749429127866,2.4737308025360107,1593500,0.0,0
2008-07-03,2.458661608749754,2.4737313234630083,2.3809954679188277,2.427363395690918,1530400,0.0,0
2008-07-07,2.440113991832489,2.5003923974732114,2.427362952212102,2.471412420272827,1491700,0.0,0
2008-07-08,2.4517063203229976,2.5398054880867655,2.4493878688055997,2.4922783374786377,3116200,0.0,0
2008-07-09,2.5027105956983124,2.5247354380518843,2.493437012775702,2.5096657276153564,1155500,0.0,0
2008-07-10,2.546760292190441,2.5525564202343767,2.487641112740363,2.5328500270843506,1238400,0.0,0
2008-07-11,2.483004238372071,2.5467600942011352,2.460979395716718,2.5085065364837646,1310900,0.0,0
2008-07-14,2.538646878208821,2.5664676398678505,2.480686902810904,2.525895833969116,1323800,0.0,0
2008-07-15,2.503869073673741,2.5189385585116337,2.371720280104845,2.434317111968994,1486900,0.0,0
2008-07-16,2.418088773706783,2.4435910677758303,2.4053375161224464,2.4377951622009277,1055600,0.0,0
2008-07-17,2.4192481323173474,2.423884812812778,2.245368302295773,2.3647656440734863,3484300,0.0,0
2008-07-18,2.3694030504776062,2.374039731960897,2.3091246434970363,2.3415822982788086,1702100,0.0,0
2008-07-21,2.387950081332524,2.420407513148711,2.342741168146208,2.3833131790161133,1737700,0.0,0
2008-07-22,2.349696513485197,2.4157708235675686,2.3357860276838007,2.4064972400665283,1582300,0.0,0
2008-07-23,2.399542689276443,2.399542689276443,2.327672233899875,2.3427417278289795,1757200,0.0,0
2008-07-24,2.3299900667816744,2.3891092431398278,2.3299900667816744,2.3705620765686035,912300,0.0,0
2008-07-25,2.370563147084341,2.404179818763166,2.3427421635642407,2.352015972137451,862800,0.0,0
2008-07-28,2.3288303939299677,2.3531734624666987,2.326511943278958,2.3392632007598877,1285100,0.0,0
2008-07-29,2.364766196783028,2.385631816638416,2.3381046696787826,2.3473782539367676,2786700,0.0,0
2008-07-30,2.3485383097964045,2.400702156774698,2.3485383097964045,2.3960654735565186,3516900,0.0,0
2008-07-31,2.3589711234120165,2.4180903268672296,2.3589711234120165,2.3960654735565186,1119000,0.0,0
2008-08-01,2.409974097760818,2.43663561362792,2.387949261518623,2.4250435829162598,1795300,0.0,0
2008-08-04,2.4134520317178096,2.418088933363588,2.3751984775386954,2.401859998703003,2325300,0.0,0
2008-08-05,2.4169291768177055,2.447068367593082,2.3995412416664164,2.434317111968994,960400,0.0,0
2008-08-06,2.431999594253098,2.46677569899084,2.4262036873466455,2.442432403564453,1260000,0.0,0
2008-08-07,2.4679349245920656,2.4899595477163254,2.4401139523620015,2.442432403564453,1239900,0.0,0
2008-08-08,2.4424323007819426,2.5560337517253666,2.4401138496770565,2.5444419384002686,2200600,0.0,0
2008-08-11,2.5374864649978814,2.6139935790410576,2.530531333112044,2.547919273376465,3210200,0.0,0
2008-08-12,2.5456000737934685,2.5629882300441884,2.4911178180267073,2.510824203491211,3140400,0.0,0
2008-08-13,2.5745807200269297,2.7554159124830373,2.5641481330579716,2.6418144702911377,6515600,0.0,0
2008-08-14,2.6371777878012708,2.7287546171099026,2.6371777878012708,2.6951377391815186,3319000,0.0,0
2008-08-15,2.7241180113928447,2.785555646139296,2.7241180113928447,2.7612123489379883,2482400,0.0,0
2008-08-18,2.743825128470616,2.7936707405867303,2.7275964067955094,2.7681682109832764,2105100,0.0,0
2008-08-19,2.780918905837366,2.790192490765347,2.7160038113414973,2.7786004543304443,2280100,0.0,0
2008-08-20,2.705571397209892,2.8191728845029163,2.695138584999335,2.780919313430786,3635400,0.0,0
2008-08-21,2.77164491126607,2.7843961715698238,2.673112947781772,2.784396171569824,1376900,0.0,0
2008-08-22,2.8180122717701206,2.829604304199335,2.791350751952668,2.8168530464172363,1353900,0.0,0
2008-08-25,2.8504708913223027,2.8574260247140217,2.782078119854568,2.8017845153808594,1409900,0.0,0
2008-08-26,2.816853597777977,2.816853597777977,2.775122582404008,2.7994656562805176,2507700,0.0,0
2008-08-27,2.8214913180715704,2.8910433253248025,2.7936705593902245,2.886406421661377,1619100,0.0,0
2008-08-28,2.8817691145444257,2.8840873447739828,2.842356326346014,2.8759729862213135,1380100,0.0,0
2008-08-29,2.8354006233191877,2.86669904911208,2.8354006233191877,2.8643805980682373,1330200,0.0,0
2008-09-02,2.9072716120046898,2.9536395362193377,2.850470877204284,2.9304556846618652,1757800,0.0,0
2008-09-03,2.8979979416465893,2.9327738285064697,2.887565131368686,2.9327738285064697,1610800,0.0,0
2008-09-04,2.9408896881124966,2.942048693225731,2.8887256140252453,2.9153871536254883,2950800,0.0,0
2008-09-05,2.884087259890523,2.92581849818996,2.870176994523831,2.9165449142456055,2369800,0.0,0
2008-09-08,2.9617534002913604,3.013917444501444,2.9432062337054785,2.9687087535858154,1414200,0.0,0
2008-09-09,2.97914189181107,3.006962644765842,2.955957820465582,2.9582762718200684,1541700,0.0,0
2008-09-10,2.9617540575307104,2.9988486200337507,2.930455845158977,2.9478437900543213,1395900,0.0,0
2008-09-11,2.9061126133249786,3.0092812804009035,2.8748141791222643,2.9756646156311035,1390200,0.0,0
2008-09-12,2.9304547549661426,3.082309741505044,2.9304547549661426,3.074195384979248,2564000,0.0,0
2008-09-15,3.033623689839321,3.033623689839321,2.903793308920976,2.935091733932495,1466700,0.0,0
2008-09-16,2.8991578442364907,2.9200234696639025,2.8435163238298915,2.903794527053833,2049000,0.0,0
2008-09-17,2.827287070007643,2.9003167509648793,2.827287070007643,2.869018316268921,12691600,0.0,0
2008-09-18,2.8979981853492567,2.9095902223105967,2.8238095025562244,2.857426166534424,3415500,0.0,0
2008-09-19,2.8400381545436955,2.9432068167527636,2.8284461178562283,2.920022964477539,1550300,0.0,0
2008-09-22,2.909589652412378,2.95363911891789,2.879450450656113,2.8979976177215576,913900,0.0,0
2008-09-23,2.863221893389576,2.8979977782891724,2.773963508754345,2.8400378227233887,2014100,0.0,0
2008-09-24,2.8400378086593783,2.8574257510230705,2.812217056657534,2.833082675933838,1231200,0.0,0
2008-09-25,2.8261274392579976,2.8562666437842545,2.812217173230305,2.8365602493286133,1093200,0.0,0
2008-09-26,2.7264362122481316,2.954798344964873,2.7264362122481316,2.943206310272217,1024000,0.0,0
2008-09-29,2.889883518412842,2.9292963072292793,2.7809187363262415,2.814535617828369,1930300,0.0,0
2008-09-30,2.9327731154866883,3.108971400565162,2.9327731154866883,3.069558620452881,10640200,0.0,0
2008-10-01,3.071876666329675,3.0950607296097443,3.0115982786811855,3.0289862155914307,4701000,0.0,0
2008-10-02,3.024350210874707,3.024350210874707,2.921181570552004,2.9397287368774414,4504400,0.0,0
2008-10-03,2.942048693225731,3.008123260769513,2.889884840238272,2.9153871536254883,5904500,0.0,0
2008-10-06,2.8806105131818307,2.899157685636061,2.814536183676168,2.886406421661377,45280300,0.0,0
2008-10-07,2.926977407698948,2.946683799089818,2.7751224040985103,2.7751224040985107,6162700,0.0,0
2008-10-08,2.767008120314264,2.8551070500659197,2.705570493495674,2.757734537124634,7149000,0.0,0
2008-10-09,2.7461423058351446,2.782077410479267,2.6313816391848324,2.6649982929229736,4917100,0.0,0
2008-10-10,2.5942878465875663,2.753098242490916,2.4377961233678525,2.6105167865753174,4589100,0.0,0
2008-10-13,2.626744925833985,2.7646896692419407,2.572262652232365,2.757734537124634,3309800,0.0,0
2008-10-14,2.8017850176476475,2.809899378242572,2.609357930883245,2.666158676147461,2988400,0.0,0
2008-10-15,2.6244265480571136,2.6568842006771343,2.423885167793314,2.4447507858276367,2134200,0.0,0
