Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1991-06-26,2.203671849479476,2.3753861951323003,2.203671849479476,2.318148136138916,16683528,0.0,0.0
1991-06-27,2.3753869408555515,2.4326250178181197,2.303839007306893,2.3467679023742676,6160224,0.0,0.0
1991-06-28,2.346767196849921,2.404005256604628,2.2895291370952147,2.332458019256592,2384862,0.0,0.0
1991-07-01,2.3753869408555515,2.3753869408555515,2.3181488638929832,2.3467679023742676,1782930,0.0,0.0
1991-07-02,2.37538743019104,2.37538743019104,2.346768385814164,2.37538743019104,1271226,0.0,0.0
1991-07-03,2.3467679023742676,2.3753869408555515,2.2895298254116994,2.3467679023742676,1214988,0.0,0.0
1991-07-05,2.346767543588548,2.346767543588548,2.2609102725982666,2.2609102725982666,230514,0.0,0.0
1991-07-08,2.2609102725982666,2.346767543588548,2.2609102725982666,2.2609102725982666,550020,0.0,0.0
1991-07-09,2.3038385912240127,2.461243780461213,2.260910209927856,2.432624578475952,3100506,0.0,0.0
1991-07-10,2.4612442872485265,2.6329593658447266,2.4612442872485265,2.6329593658447266,1238472,0.0,0.0
1991-07-11,2.6329586594844785,2.7474349542676424,2.5757205964292385,2.675886869430542,2259408,0.0,0.0
1991-07-12,2.7188164834610054,2.7188164834610054,2.6043403266393006,2.6329593658447266,733566,0.0,0.0
1991-07-15,2.661578405050153,2.661578405050153,2.6043403266393006,2.6329593658447266,404172,0.0,0.0
1991-07-16,2.632959487831797,2.776054859161377,2.604340447300428,2.776054859161377,1534494,0.0,0.0
1991-07-17,2.7188167608222225,2.976389151983784,2.7188167608222225,2.9191510677337646,3741990,0.0,0.0
1991-07-18,2.9191510677337646,3.0050081941087936,2.861912308792762,2.9191510677337646,3756204,0.0,0.0
1991-07-19,2.9477699457132713,2.9477699457132713,2.776054859161377,2.776054859161377,1457244,0.0,0.0
1991-07-22,2.8332931088968505,2.8619121494282194,2.776054859161377,2.776054859161377,499344,0.0,0.0
1991-07-23,2.7760539653969536,2.8046729967142823,2.6186487871335986,2.6472678184509277,783006,0.0,0.0
1991-07-24,2.632958854339547,2.718815955276358,2.57572078704834,2.57572078704834,524064,0.0,0.0
1991-07-25,2.6329592572346834,2.6329592572346834,2.5471019744873047,2.5471019744873047,211356,0.0,0.0
1991-07-26,2.5327917305618466,2.57572078704834,2.5184825510844364,2.57572078704834,494400,0.0,0.0
1991-07-29,2.604339361190796,2.604339361190796,2.518482106729729,2.604339361190796,77868,0.0,0.0
1991-07-30,2.6043402356136576,2.818983528170431,2.54710199053064,2.804673671722412,630360,0.0,0.0
1991-07-31,2.8046739987615132,2.89053196675204,2.7760549572192414,2.861912250518799,1389882,0.0,0.0
1991-08-01,2.8905317783355713,2.8905317783355713,2.8332930242911103,2.8905317783355713,320742,0.0,0.0
1991-08-02,2.861912250518799,2.9191510082943117,2.861912250518799,2.861912250518799,728004,0.0,0.0
1991-08-05,2.833292878600282,2.919150667906615,2.804673671722412,2.804673671722412,746544,0.0,0.0
1991-08-06,2.776054247166427,2.8332924842834473,2.7474352129442665,2.8332924842834473,140904,0.0,0.0
1991-08-07,2.8332924842834473,2.8332924842834473,2.8046732813885873,2.8332924842834473,210738,0.0,0.0
1991-08-08,2.8332924842834473,2.8332924842834473,2.8046732813885873,2.8332924842834473,448668,0.0,0.0
1991-08-09,2.833292408536179,2.833292408536179,2.7760541729494066,2.7903640270233154,353496,0.0,0.0
1991-08-12,2.747435818630008,2.776054859161377,2.718816609425903,2.776054859161377,132870,0.0,0.0
1991-08-13,2.718816609425903,2.776054859161377,2.718816609425903,2.776054859161377,131634,0.0,0.0
1991-08-14,2.7760546335172647,2.804673671722412,2.718816388434247,2.804673671722412,122982,0.0,0.0
1991-08-15,2.804673671722412,2.804673671722412,2.7474355953121172,2.804673671722412,162534,0.0,0.0
1991-08-16,2.747435818630008,2.8332931088968505,2.747435818630008,2.776054859161377,93318,0.0,0.0
1991-08-19,2.6043396088202986,2.690196702772285,2.5471013775129587,2.6472678184509277,414678,0.0,0.0
1991-08-20,2.6901977921154856,2.747436046600342,2.6615787492094327,2.747436046600342,267594,0.0,0.0
1991-08-21,2.7760550895063942,2.804674132412447,2.7188168350215385,2.747436046600342,412206,0.0,0.0
1991-08-22,2.804673671722412,2.804673671722412,2.7474355953121172,2.804673671722412,53148,0.0,0.0
1991-08-23,2.8046732813885873,2.8619115185056074,2.7474352129442665,2.8332924842834473,117420,0.0,0.0
1991-08-26,2.8046739987615132,2.861912250518799,2.8046739987615132,2.861912250518799,19776,0.0,0.0
1991-08-27,2.861911408826419,2.9763882160186768,2.804673173902983,2.9763882160186768,554964,0.0,0.0
1991-08-28,3.0050082375542857,3.1194847450548826,2.947770152476736,3.062246322631836,654462,0.0,0.0
1991-08-29,3.0622462892198095,3.0622462892198095,3.0050082047667814,3.019317388534546,268212,0.0,0.0
1991-08-30,3.0622458327757576,3.0622458327757576,3.0050077568543694,3.0336267948150635,162534,0.0,0.0
1991-09-03,3.0336267948150635,3.0336267948150635,3.0050077568543694,3.0336267948150635,237930,0.0,0.0
1991-09-04,3.0050082206726074,3.0479364468941093,3.0050082206726074,3.0050082206726074,449286,0.0,0.0
1991-09-05,3.0050082206726074,3.033627263050605,3.0050082206726074,3.0050082206726074,148320,0.0,0.0
1991-09-06,3.033627263050605,3.033627263050605,3.0050082206726074,3.0050082206726074,687834,0.0,0.0
1991-09-09,3.0050077568543694,3.0336267948150635,3.0050077568543694,3.0336267948150635,109386,0.0,0.0
1991-09-10,3.0050082206726074,3.033627263050605,3.0050082206726074,3.0050082206726074,275010,0.0,0.0
1991-09-11,3.033627280093061,3.090865365170611,3.0050082375542857,3.062246322631836,436926,0.0,0.0
1991-09-12,3.062246322631836,3.1051755611309915,3.062246322631836,3.062246322631836,420240,0.0,0.0
1991-09-13,3.119484272321522,3.119484272321522,3.0622458585725076,3.090864896774292,369564,0.0,0.0
1991-09-16,3.1481033105233065,3.1481033105233065,3.0622458585725076,3.090864896774292,304056,0.0,0.0
1991-09-17,3.119484272321522,3.119484272321522,3.0622458585725076,3.090864896774292,101352,0.0,0.0
1991-09-18,3.090865365170611,3.090865365170611,3.062246322631836,3.062246322631836,207030,0.0,0.0
1991-09-19,3.090865365170611,3.090865365170611,3.062246322631836,3.062246322631836,393666,0.0,0.0
1991-09-20,3.062246322631836,3.090865365170611,3.062246322631836,3.062246322631836,288606,0.0,0.0
1991-09-23,3.0622455399602786,3.1194839477539062,3.0622455399602786,3.1194839477539062,632214,0.0,0.0
1991-09-24,3.119484272321522,3.119484272321522,3.0622458585725076,3.090864896774292,144612,0.0,0.0
1991-09-25,3.1194839477539062,3.176722018202123,3.0622455399602786,3.1194839477539062,839244,0.0,0.0
1991-09-26,3.2053403635216613,3.2053403635216613,3.11948327632887,3.1767213344573975,190962,0.0,0.0
1991-09-27,3.2053410534262317,3.2053410534262317,3.090864575184387,3.1194839477539062,228660,0.0,0.0
1991-09-30,3.0908648967742924,3.1481033105233065,3.0908648967742924,3.090864896774292,178602,0.0,0.0
1991-10-01,3.07655618124672,3.1194847450548826,3.033627280093061,3.062246322631836,2311938,0.0,0.0
1991-10-02,3.0908648967742924,3.119484272321522,3.0908648967742924,3.090864896774292,89610,0.0,0.0
1991-10-03,3.105175776714419,3.105175776714419,2.861912548863779,2.947770357131958,399228,0.0,0.0
1991-10-04,2.9477701098587743,2.9477701098587743,2.861912308792762,2.9191510677337646,470298,0.0,0.0
1991-10-07,2.890531227418565,2.890531227418565,2.7474352129442665,2.8332924842834473,975822,0.0,0.0
1991-10-08,2.833293208976527,2.861912250518799,2.74743591567697,2.861912250518799,183546,0.0,0.0
1991-10-09,2.804674291139593,2.976389401657671,2.804674291139593,2.947770357131958,262032,0.0,0.0
1991-10-10,2.890532051160617,3.0050082206726074,2.890532051160617,3.0050082206726074,78486,0.0,0.0
1991-10-11,3.0050072491440485,3.0622453153947915,2.9763882160186768,2.9763882160186768,72306,0.0,0.0
1991-10-14,3.0479360021261703,3.1337941287678595,3.0336268203707233,3.090864896774292,290460,0.0,0.0
1991-10-15,3.0908639099192685,3.1767213344573975,3.0908639099192685,3.1767213344573975,701430,0.0,0.0
1991-10-16,3.1194853859486713,3.2339615796227412,3.1194853859486713,3.2053425312042236,410970,0.0,0.0
1991-10-17,3.1767220801087155,3.291198897926845,3.1767220801087155,3.2339601516723633,382542,0.0,0.0
1991-10-18,3.2625806280412584,3.2625806280412584,3.176723482785706,3.2053425312042236,64890,0.0,0.0
1991-10-21,3.1767220801087155,3.2339601516723633,3.1767220801087155,3.2339601516723633,143376,0.0,0.0
1991-10-22,3.2339613294399663,3.2625803756444833,3.148104190826416,3.148104190826416,204558,0.0,0.0
1991-10-23,3.1481030443268914,3.2339601516723633,3.1481030443268914,3.2339601516723633,12360,0.0,0.0
1991-10-24,3.1481029829780147,3.23396008865034,3.0622455399602786,3.1194839477539062,184164,0.0,0.0
1991-10-25,3.119484246042588,3.119484246042588,3.0336267948150635,3.0336267948150635,163152,0.0,0.0
1991-10-28,3.0336268203707233,3.0908648967742924,3.0336268203707233,3.090864896774292,141522,0.0,0.0
1991-10-29,3.0908648967742924,3.0908648967742924,3.0336268203707233,3.090864896774292,86520,0.0,0.0
1991-10-30,3.090865365170611,3.090865365170611,3.033627280093061,3.062246322631836,226806,0.0,0.0
1991-10-31,3.0622458585725076,3.0908648967742924,3.0622458585725076,3.090864896774292,792894,0.0,0.0
1991-11-01,3.090865365170611,3.090865365170611,3.033627280093061,3.062246322631836,330630,0.0,0.0
1991-11-04,3.119484272321522,3.119484272321522,3.0336268203707233,3.090864896774292,245964,0.0,0.0
1991-11-05,3.033627280093061,3.1194847450548826,3.033627280093061,3.062246322631836,85284,0.0,0.0
1991-11-06,3.1194839477539062,3.1194839477539062,3.0622455399602786,3.1194839477539062,181074,0.0,0.0
1991-11-07,3.1194847450548826,3.1194847450548826,3.062246322631836,3.062246322631836,305292,0.0,0.0
1991-11-08,3.0622455399602786,3.1194839477539062,3.0622455399602786,3.1194839477539062,25338,0.0,0.0
1991-11-11,3.1194839477539062,3.1194839477539062,3.0622455399602786,3.1194839477539062,220626,0.0,0.0
1991-11-12,3.176722348725091,3.176722348725091,3.0908648967742924,3.090864896774292,336192,0.0,0.0
1991-11-13,3.148104190826416,3.148104190826416,3.090865761071843,3.148104190826416,352260,0.0,0.0
1991-11-14,3.1194839477539062,3.176722018202123,3.105174767487262,3.1194839477539062,197760,0.0,0.0
1991-11-15,3.176722348725091,3.176722348725091,3.0622458585725076,3.090864896774292,376980,0.0,0.0
1991-11-18,2.9763891625402676,3.0622462892198095,2.9763891625402676,3.019317388534546,279336,0.0,0.0
1991-11-19,2.9763882160186768,3.0622453153947915,2.947769182893305,2.9763882160186768,339900,0.0,0.0
1991-11-20,3.0622453153947915,3.0622453153947915,2.9763882160186768,2.9763882160186768,198378,0.0,0.0
1991-11-21,2.97638917829461,3.033627263050605,2.9191510935386145,3.0050082206726074,364620,0.0,0.0
1991-11-22,3.0050077568543694,3.090864870736451,2.9763887188936757,3.0336267948150635,290460,0.0,0.0
1991-11-25,3.06224653523481,3.119484961631756,2.947770357131958,2.947770357131958,406026,0.0,0.0
1991-11-26,3.005007937042642,3.005007937042642,2.8905317783355713,2.8905317783355713,554346,0.0,0.0
1991-11-27,2.947770357131958,2.947770357131958,2.861912548863779,2.947770357131958,1108692,0.0,0.0
1991-11-29,2.91915104290236,2.9477700847839254,2.904841184616089,2.904841184616089,393666,0.0,0.0
1991-12-02,2.890532051160617,3.0050082206726074,2.890532051160617,3.0050082206726074,779298,0.0,0.0
1991-12-03,3.0050082206726074,3.0050082206726074,2.9477701359166124,3.0050082206726074,139050,0.0,0.0
1991-12-04,3.0050072491440485,3.03362628226942,2.9763882160186768,2.9763882160186768,504906,0.0,0.0
1991-12-05,2.97638917829461,3.0622463054286024,2.97638917829461,3.0050082206726074,452376,0.0,0.0
1991-12-06,3.062246322631836,3.090865365170611,2.976389195015511,3.062246322631836,179220,0.0,0.0
1991-12-09,3.090865761071843,3.2053422832354497,3.0050086224582926,3.148104190826416,359058,0.0,0.0
1991-12-10,3.1194839477539062,3.2053410534262317,3.1194839477539062,3.1194839477539062,51912,0.0,0.0
1991-12-11,3.1767223219639757,3.1767223219639757,2.9334598246071923,3.0336267948150635,427656,0.0,0.0
1991-12-12,3.0622467148673262,3.148104190826416,3.0622467148673262,3.148104190826416,329394,0.0,0.0
1991-12-13,3.2053403635216613,3.262578421650189,3.1481023053931336,3.1767213344573975,197760,0.0,0.0
1991-12-16,3.11948327632887,3.1767213344573975,3.11948327632887,3.1767213344573975,634068,0.0,0.0
1991-12-17,3.1767213344573975,3.262578421650189,3.11948327632887,3.1767213344573975,642102,0.0,0.0
1991-12-18,3.2196522148278066,3.348438262939453,3.1767233072268932,3.348438262939453,998688,0.0,0.0
1991-12-19,3.3198191324869795,3.4342956542968754,3.2625803655637236,3.434295654296875,419622,0.0,0.0
1991-12-20,3.434294040307024,3.5773892036380914,3.434294040307024,3.520151138305664,541986,0.0,0.0
1991-12-23,3.5201523548921725,3.5773904400064374,3.5201523548921725,3.5344622135162354,979530,0.0,0.0
1991-12-24,3.5773903973012997,3.5773903973012997,3.462914228439331,3.462914228439331,210120,0.0,0.0
1991-12-26,3.462914228439331,3.5201523128703154,3.462914228439331,3.462914228439331,770028,0.0,0.0
1991-12-27,3.5201532849340635,3.606010435289344,3.46291518469721,3.5487723350524902,701430,0.0,0.0
1991-12-30,3.606010155634113,3.749106407165527,3.606010155634113,3.7491064071655273,470916,0.0,0.0
1991-12-31,3.8349617033596206,3.9208188056945796,3.720485566913008,3.92081880569458,1506684,0.0,0.0
1992-01-02,3.8063430647187757,3.863581138888994,3.6918669163783395,3.777724027633667,223098,0.0,0.0
1992-01-03,3.777724278049666,3.8063433170318604,3.6918671611030827,3.8063433170318604,702666,0.0,0.0
1992-01-06,3.834962853136197,3.863581895828247,3.7491057250600455,3.863581895828247,325686,0.0,0.0
1992-01-07,3.8635814070832017,3.892200446154929,3.8063433289397475,3.8349623680114746,176748,0.0,0.0
1992-01-08,3.863581895828247,3.863581895828247,3.777724767752096,3.863581895828247,202086,0.0,0.0
1992-01-09,3.8063433170318604,3.8635813949962494,3.777724278049666,3.8063433170318604,114330,0.0,0.0
1992-01-10,3.8063438104441465,3.863581895828247,3.7491057250600455,3.863581895828247,231132,0.0,0.0
1992-01-13,3.777724767752096,3.863581895828247,3.777724767752096,3.863581895828247,99498,0.0,0.0
1992-01-14,3.8635816673893664,3.920819749389197,3.834962626389451,3.8922007083892822,158826,0.0,0.0
1992-01-15,3.8635816673893664,3.920819749389197,3.834962626389451,3.8922007083892822,84048,0.0,0.0
1992-01-16,3.892200446154929,3.892200446154929,3.8349623680114746,3.8349623680114746,147702,0.0,0.0
1992-01-17,3.892200446154929,3.892200446154929,3.8349623680114746,3.8349623680114746,100116,0.0,0.0
1992-01-20,3.892200938520298,3.920819981212348,3.834962853136197,3.863581895828247,248436,0.0,0.0
1992-01-21,3.8635814070832017,3.920819485226656,3.8063433289397475,3.8349623680114746,1172964,0.0,0.0
1992-01-22,3.892200708389282,3.892200708389282,3.834962626389451,3.8922007083892822,224334,0.0,0.0
1992-01-23,3.8921997882064256,3.9494378566741943,3.8492715742009977,3.9494378566741943,734184,0.0,0.0
1992-01-24,3.8635807374712736,3.949437839806233,3.8635807374712736,3.92081880569458,307146,0.0,0.0
1992-01-27,3.949438511942833,3.949438511942833,3.8063433170318604,3.8063433170318604,164388,0.0,0.0
1992-01-28,3.892200708389282,3.892200708389282,3.8063435853895355,3.8922007083892822,714408,0.0,0.0
1992-01-29,3.8922004339784437,3.8922004339784437,3.8063433170318604,3.8063433170318604,221862,0.0,0.0
1992-01-30,3.8063435299698507,3.8922006517195324,3.7920336723327637,3.7920336723327637,923292,0.0,0.0
1992-01-31,3.892200175974103,3.892200175974103,3.7777240276336665,3.777724027633667,196524,0.0,0.0
1992-02-03,3.7491052390674717,3.8063433170318604,3.7491052390674717,3.8063433170318604,111240,0.0,0.0
1992-02-04,3.8063433289397475,3.8349623680114746,3.749105250796293,3.8349623680114746,58710,0.0,0.0
1992-02-05,3.8349623680114746,3.8349623680114746,3.7777242898680203,3.8349623680114746,134106,0.0,0.0
1992-02-06,3.834962356014055,3.834962356014055,3.777724278049666,3.8063433170318604,247200,0.0,0.0
1992-02-07,3.806343357492721,3.806343357492721,3.66324782371521,3.66324782371521,170568,0.0,0.0
1992-02-10,3.6918666301859715,3.6918666301859715,3.577389478683472,3.5773894786834717,293550,0.0,0.0
1992-02-11,3.6060087098615843,3.6060087098615843,3.491532564163208,3.491532564163208,357822,0.0,0.0
1992-02-12,3.577389979729996,3.6346280574798584,3.4915328631052027,3.6346280574798584,1915800,0.0,0.0
1992-02-13,3.6346275484166126,3.6346275484166126,3.5487704438169017,3.5773894786834717,601932,0.0,0.0
1992-02-14,3.606008513550042,3.606008513550042,3.577389478683472,3.5773894786834717,64272,0.0,0.0
1992-02-18,3.606008513550042,3.6346275484166126,3.577389478683472,3.5773894786834717,627888,0.0,0.0
1992-02-19,3.634628109737883,3.6918672003470787,3.634628109737883,3.66324782371521,640866,0.0,0.0
1992-02-20,3.691867172652839,3.8635814070832017,3.663247796235656,3.8349623680114746,1254540,0.0,0.0
1992-02-21,3.7777242898680203,3.892200446154929,3.7777242898680203,3.8349623680114746,983856,0.0,0.0
1992-02-24,3.7777242415036807,3.8349623189143442,3.7204861640930176,3.7204861640930176,172422,0.0,0.0
1992-02-25,3.7204849503896877,3.777723009128048,3.634626850246123,3.691865921020508,270684,0.0,0.0
